mpid,e_form (eV/atom),composition
mp-1079841,-0.9156162450000004,Ge2Pr1Pt2
mp-1079844,-0.9182321244444446,Ga1Ir1Th1
mp-1079874,-0.9294307488888888,Er1Pd1Sn1
mp-1080715,-0.9219403083333332,Ru1Sc1Si1
mp-1080773,-0.9197125389999996,As2Pr1Rh2
mp-1086673,-0.9215169224999996,Dy1Te3
mp-1087498,-0.9225277599999998,As2Ce1Rh2
mp-1095053,-0.929252968333333,Rh1Sn1Th1
mp-1095305,-0.9170983741666662,Au1Nd1Sb1
mp-1095492,-0.9180062081883336,Ca2Cl1Fe1O8
mp-1102018,-0.9279081505952376,Hf1P2
mp-1102040,-0.9215104725000008,Ca1Pt1Sn1
mp-1102373,-0.930480151666668,Ge1Ir1Y1
mp-1102657,-0.9316076558333334,Pt1Y2
mp-1102976,-0.9312339307142851,Os1P1Zr1
mp-1103379,-0.9324965805325072,Cs2Se3Sn1
mp-1103463,-0.9200724658333334,Ge1Rh1Sm1
mp-1103998,-0.9178235381666668,Fe1Mo6S8
mp-1104019,-0.924379770714286,Pd4Y3
mp-1104088,-0.9274152978571429,Pd4Tb3
mp-1106005,-0.9213720467968752,Ag1Se2Yb1
mp-11106,-0.9189497716666668,As2Pa1
mp-1110689,-0.9292283260689652,Br6Cu1Mo1Rb2
mp-1110775,-0.9253486061344828,I6K2Rb1Sb1
mp-1110937,-0.9166681451000004,I6K2Li1Sb1
mp-1110961,-0.9213313006,I6K2Na1Sb1
mp-1111285,-0.9314940016344828,Ga1I6K2Rb1
mp-1111713,-0.9320991485689654,Au1Br6Rb2Tl1
mp-1112148,-0.9323034817413792,Cs2I6Mo1Na1
mp-1112418,-0.9204530861,Au1Br6K2Sb1
mp-1112632,-0.9222924267413796,As1Au1Br6Cs2
mp-998430,-0.9303137709080459,Cs1I3In1
mp-1112890,-0.9240349080747128,Bi1Cs2I6In1
mp-1113000,-0.9299607652413794,Cs2I6Li1Ta1
mp-1114172,-0.9218879113689652,I6K1Rb2Tl1
mp-1120730,-0.9146430095681816,Cu4K3S4
mp-696114,-0.9309262888400004,Cl2Co1
mp-1120818,-0.9163740316250006,Bi1Na1Ni2O6
mp-11551,-0.9317872972222232,Pt1Tb2
mp-1179796,-0.9237570218821848,Co3Rb2S4
mp-1180423,-0.925573249075714,Cl6Mg1O6Te1
mp-1180445,-0.92433786390625,Na2O5Te1
mp-1181392,-0.9256571723162504,Cl3Li1O3Zn1
mp-1181573,-0.9335234127054548,C2Cu1N2O6
mp-1181808,-0.9332408872075756,Cl14H10Mo6N2O1
mp-1182106,-0.9226442256627276,Cl5Fe1H2O3
mp-1182624,-0.93124339278,C4Cu1N2O10
mp-1183696,-0.9255949947500006,Cr1Cu1O3
mp-1183831,-0.9194729475,Dy1Lu1Rh2
mp-1184117,-0.9303796547500006,Cu1O3Pb1
mp-1184166,-0.9255283995833326,Er1In1Pt2
mp-1184823,-0.9157034620833332,Ho1In1Pt2
mp-1184830,-0.9318872787499995,Ho1Pd2Tm1
mp-1184850,-0.9162120662500008,Ho1Rh2Tm1
mp-1185466,-0.9164675974999996,Li1Pt2Th1
mp-1185496,-0.9309039612499994,Hf1Lu1Rh2
mp-1186593,-0.9181754037499998,I1Pm1
mp-1186629,-0.9232941283203128,Pm1Se3
mp-1186927,-0.92687187175,O3Pd1Sb1
mp-1187188,-0.9288773249999992,La1Pt2Sr1
mp-1187564,-0.9147859925000006,Pd2Sc1Tm1
mp-1187605,-0.9225651775,Au1Pd1Tm2
mp-1189056,-0.93080132390625,Cu2Ge1Mg1S4
mp-4289,-0.9275707358333336,Er2Rh1Si3
mp-1191810,-0.9237523525000004,La2Rh1Si3
mp-1192099,-0.9269225871875004,B1O3
mp-1192203,-0.9330843349479174,As1Cd1Na1S3
mp-1192894,-0.9333399535591131,Co1Cs2I4
mp-1193272,-0.9196756113793106,Al16Pt7Zr6
mp-1194232,-0.9204381663357142,Eu1K4P2Se8
mp-1194667,-0.9289080411046514,Ca21Sb18Zn4
mp-29895,-0.927783286859606,Bi2I9Rb3
mp-1196964,-0.9241474547619044,Al3Ba3P5
mp-1197056,-0.9322155774107144,Ga2Se4Sm1
mp-1197750,-0.919456111730899,H12N4O7Os1S1
mp-1197974,-0.9253606653299988,C3Cd1N1O6
mp-1198332,-0.9299917658173324,N2O10Zn3
mp-1198428,-0.9286521477094116,F6N9Sb1Te1
mp-1198625,-0.9257616216290004,F1H7N2
mp-1199334,-0.9291936934375008,Ni3O8Se2
mp-1199783,-0.9324242480286672,C4H1O4Re1
mp-1200372,-0.9174618192052492,C1H4N2O2S1
mp-1200560,-0.932140927289272,Au1Cs1I4O12
mp-1201016,-0.921867868251018,Cs9Fe2Se7
mp-1201671,-0.9279788965054164,C4Ge6N1O13
mp-1201901,-0.9280559322948572,C5Cl3Cr1O5P1
mp-1202214,-0.9196381121182357,Br7N2Nb3O5
mp-1202301,-0.9290682789552862,C6Cl1F6H18P1Pt1S3
mp-12024,-0.9204270156330824,Rb1Se2V1
mp-1203265,-0.9299023848809516,Co3P2Y1
mp-1203298,-0.9301835039814814,Ba2In1Sb1Te5
mp-1203453,-0.9303147868253973,Co3P2Tb1
mp-1203669,-0.9281849663117072,C8F6H24N2Zr1
mp-1204558,-0.9158246358928576,Bi1C18O18Ru5
mp-1205012,-0.9152829232500004,Ca10Pt7Si3
mp-1206525,-0.926490565,As1Au1Sr1
mp-1206617,-0.9264081068181814,Er7Ir2Te2
mp-1206720,-0.9273184616666666,Bi1Pd1Pr1
mp-1206875,-0.9276321180000004,I1La2Rh2
mp-1206959,-0.9245097368571428,P2Pd2Yb1
mp-1207032,-0.9276101548571432,P2Pd2Y1
mp-1207097,-0.9255151888571432,Dy1P2Pd2
mp-1207511,-0.9321252157142867,Fe1I14Zr6
mp-1207516,-0.93068573021025,Cl6Se1Te7Zr1
mp-1207622,-0.9251529828571432,Pt9Yb5
mp-1207770,-0.9251759787500003,Bi1Pt2Y5
mp-1207848,-0.9306347632142858,Ge2Rh2Y3
mp-1208111,-0.9221601853125,Br5Pb2Tl1
mp-1208415,-0.9254821351851852,Sb2Si2Tb5
mp-1208418,-0.9151827052083332,Bi1Pt2Tb5
mp-1208569,-0.9249808485714288,Ge2Rh2Tb3
mp-1208855,-0.925993407028,Cl2H1Sr2
mp-1209310,-0.926190188333333,Ir3Pr1Si2
mp-1209346,-0.9323697833333344,Ir1Pr1Si1
mp-1209479,-0.9167451048683332,Cl1F3N1Sb1
mp-1209653,-0.915538926296296,Pr3Sb5Ti1
mp-1209687,-0.9292959525000002,Ge1Pd1Pr1
mp-1209861,-0.933259484166666,Hf1Nd3Sb5
mp-1210017,-0.924403115,Nd1Pd1Si1
mp-1210176,-0.9225238195761848,N2Ni2O12S3
mp-1210622,-0.9252648621153838,Ge6Nd3Pt4
mp-1211294,-0.9196121044444444,La3Nb1Sb5
mp-1211882,-0.924116325073334,F1K1O4
mp-1212213,-0.9306581612500002,Bi1Ho5Pt2
mp-1212241,-0.924759325907336,Nd8Ni18P11
mp-1212289,-0.9186245081501826,Ho6Ni20P13
mp-1212654,-0.9258011450500004,Ge9La15O1
mp-1212829,-0.9183631838888879,Dy5Sb2Si2
mp-1212863,-0.9216842012499996,Bi1Dy5Pt2
mp-1212914,-0.926712120758334,Cl5H8N3O1Ru1
mp-1213051,-0.9291097335344828,Cs1Te3Yb1Zn1
mp-1213229,-0.9299117332142858,Dy3Ge2Rh2
mp-1213280,-0.9220348694791668,As1In1O6
mp-1213358,-0.9185243155860806,Er6Ni20P13
mp-1213628,-0.9288140149524132,Br3Cs1Mn1O2
mp-1213881,-0.9172683227777771,Ce3Hf1Sb5
mp-1214235,-0.9154506193749992,Bi1Mo1O2
mp-1214334,-0.92279936547663,C12F10S1
mp-1215430,-0.9145376331640628,S1Se1Zn2
mp-1216134,-0.9267555421428576,P7Rh12Y2
mp-1216612,-0.9152701710119048,In5S8Tl1
mp-1216673,-0.9162876082031256,C1S1U2
mp-1217193,-0.9166952407142864,Fe5P4Ti3
mp-1217279,-0.9250161100000002,Ir1Si3Th2
mp-1217296,-0.9268752133333334,Rh1Si3Th2
mp-1220386,-0.9170465293750008,Cu1Nd2Rh2Si3
mp-1220728,-0.93000373265625,As2Li1Na1S4
mp-1220816,-0.9334445025312498,Cu15Nb2S20V3
mp-1220848,-0.9268868378809524,Nd3Ni7P5
mp-1221396,-0.9264701813392852,Na1Nb2Se4
mp-1221941,-0.915748040611818,C10Mn1O10Re1
mp-1222633,-0.9313584699742116,Cl1Fe1Mg4O13
mp-1223054,-0.9266524692857138,As4La2Zn1
mp-1223084,-0.9282745166666668,Ga2La1Pt3
mp-1223427,-0.9197614551428572,Ge1La2Ni4P3
mp-1223533,-0.9170206997674416,As16La4Ni15Zr8
mp-1223711,-0.9251847799999992,Ce1Ge4La1Pt4
mp-1223934,-0.9287848941666664,Ho1Te4U1
mp-1224115,-0.9283523078571441,Ho2P7Rh12
mp-1224223,-0.9252636782098764,In11S16
mp-1224382,-0.9176117685476186,La3Ni7P5
mp-1224423,-0.9301713807870368,C6Cr1Na3O17
mp-1224443,-0.9185468667727272,Cu5Er4K3Te10
mp-1225373,-0.929010180238096,Dy2P7Rh12
mp-1225411,-0.9334978351098896,Al1Eu2P3Pt7
mp-1225444,-0.9189651441666674,Er1Te4U1
mp-1225638,-0.9266381854761898,Er2P7Rh12
mp-1225969,-0.9235651111904768,Gd2P7Rh12
mp-1225986,-0.928582650944629,Ag5Cu2N1O15Se4
mp-1226300,-0.9153211580357146,Co1Cr4Fe1S8
mp-1226865,-0.9265111133333322,Ce2Ni1Pt1Si2
mp-1227376,-0.916953060109891,Al1Ca2P3Pt7
mp-1228935,-0.924742633697917,Ag2Al1In1S4
mp-1232310,-0.9212691171767241,Cs1Ni1O2
mp-1238354,-0.9312131605558326,H14N3O8Se2
mp-1238827,-0.9244982801785724,Ag1Cr2S4
mp-12903,-0.9281810112500004,Ag1Te2Y1
mp-12905,-0.915366173877142,Ba3Cr1N3
mp-13026,-0.9280779349999992,Pt1Yb1Zn1
mp-13314,-0.9231037537500004,Sc1Te2Tl1
mp-13475,-0.9227932499999979,Ce1Ir3Si2
mp-14215,-0.916964491369048,Ba4Ge1P4
mp-14795,-0.9216132797613636,Co1K6Se4
mp-15009,-0.9263315181818186,Ge4La3Rh4
mp-15442,-0.9173693921296284,Pt5Si3Sm1
mp-15753,-0.9279108581818184,As4Ba3Li4
mp-16645,-0.9222876719444442,Mg1Pt1Sm1
mp-16961,-0.931211722010417,Na6Se7Si2
mp-17045,-0.9230509618749992,Hf3Rh5
mp-17684,-0.9224312805665028,La6Ni6P17
mp-18068,-0.9218383777083338,Ag2O3Te1
mp-1822,-0.9208155645833332,As1Ti1
mp-18246,-0.9173233757272724,K6Mn1Te4
mp-18594,-0.9207890428258928,As1K3Se3
mp-19009,-0.9322681956250004,Ni1O1
mp-1979,-0.91531962125,Ho1Pd3
mp-20521,-0.9147498758333334,In1Pt2Sc1
mp-20680,-0.9158122828571424,Ce4Sb3
mp-20742,-0.9209356395848208,Eu1P1Se3
mp-21323,-0.9274796591666666,Dy1Ge1Ir1
mp-21401,-0.9227020127777776,Pd1Sn1Tb1
mp-2163,-0.9208297124999998,Ho1Rh1
mp-21963,-0.917637146558182,Cu2N12O24Tl5Y1
mp-22307,-0.9177594874999996,Rh1Sc1Si2
mp-22583,-0.9283065667324134,In1K1P2S7
mp-22642,-0.932012372586806,Se1Zr2
mp-22729,-0.9148640772727268,Ge4La3Pd4
mp-22755,-0.919077472777778,Ge1Ir1Tb1
mp-22873,-0.91864535875,Bi1Sm1
mp-23472,-0.9330963618955556,Ag2Cl6Re1
mp-23558,-0.932370740625,Ag2Bi1O3
mp-23858,-0.9234039355159992,Cl2H8N2O2Pt1
mp-24119,-0.9226541521250002,Ca2H1N1
mp-24227,-0.9165326578400004,Cl6H8N2Pt1
mp-24232,-0.9155472428069232,C1H5N3O4
mp-24664,-0.926973731578948,C2Cl2H8N4O2Zn1
mp-27146,-0.9168036423731772,Cs2S7Sb4
mp-27336,-0.9331782567413792,Br3Cs1Cu1
mp-27409,-0.916853913068966,Br3Ni1Rb1
mp-27512,-0.9294350408928572,Cr2Ni1S4
mp-27636,-0.9163982352681992,Cs2I6Sn1
mp-27662,-0.926675380926724,Br1Cs1I2
mp-27666,-0.9275559561949996,Cl3Ir1
mp-27771,-0.9302540613636364,Br8Nb3
mp-28100,-0.9312100357812508,Fe1Na1S2
mp-559923,-0.9221252349350649,Nb1P2S8
mp-28330,-0.9196374053133334,Au1Cl7Te1
mp-28768,-0.9262443449305552,Na4Se4Sn1
mp-28836,-0.9234400705950004,C1F2Te1
mp-28996,-0.9181102610227276,Ag4Bi2O5
mp-29118,-0.9268988831250002,Ge3Ho3Ir2
mp-29152,-0.9331104342857149,Co1P1Zr2
mp-29154,-0.9275121667857142,Co1Hf2P1
mp-29168,-0.9259543570451046,Bi1Rb3Se3
mp-29405,-0.9207506900689656,I3Rb1Sn1
mp-29531,-0.9333863687799336,Bi3Cs1S5
mp-29565,-0.9145555700000011,Pd1Pr1Si1
mp-29989,-0.9231578967857144,Ir2Si2Sm3
mp-30106,-0.9299368560500004,As1Cl5
mp-30123,-0.932834118574219,Hg2O5Se1
mp-30235,-0.9219690537499988,Ge3Ir2Lu3
mp-30618,-0.918120319166666,Dy1Pd1Sn1
mp-31052,-0.9266207733333344,B1La1Pt2
mp-31152,-0.9172259391666664,Ca1Ga1Pt1
mp-31462,-0.9327943718750004,Bi1Er5Pt2
mp-3218,-0.9287410049999998,Er1Pd2Si2
mp-3278,-0.9327541959999998,Pd2Pr1Si2
mp-3503,-0.923266124956364,Li6N4W1
mp-3551,-0.9221789370833332,Ag1Tb1Te2
mp-3678,-0.9172488046666658,Ru2Si2Tb1
mp-3768,-0.9319274843925004,K1N3O4
mp-3804,-0.9279796528571432,P2Ru2Sr1
mp-38177,-0.9179950692816092,I3Rb2Zn1
mp-4024,-0.9152240912499998,Ag1Dy1Te2
mp-4177,-0.915872048,Dy1Ru2Si2
mp-4809,-0.9200223508928572,Ga2Hg1S4
mp-504775,-0.9233517891871932,La6P17Pd6
mp-504805,-0.9205930464860432,Cs1I14Zr6
mp-5157,-0.9277287243571428,Ca1P2Ru2
mp-541124,-0.9148921755860808,Ni20P13Y6
mp-541558,-0.9252079223529418,Ge6Rh7Sc4
mp-541637,-0.9312642611111108,Er4I5
mp-541689,-0.9183966540972222,In3Na7Se8
mp-541709,-0.917807546071428,Br9Nb3Tl2
mp-542079,-0.9287737003239798,K3La1P2Se8
mp-542176,-0.9203616216783324,C4Cu1H8O5
mp-552,-0.9313191671428568,Sb4Th3
mp-554098,-0.9187364180357146,O1Ti6
mp-555113,-0.9147784225829746,Bi5Cu2Rb3S10
mp-555250,-0.9160094222857412,Ag1C7F4H9O4S2
mp-555459,-0.9313386201945462,Ce1Cu2N12O24Tl5
mp-555771,-0.9176953999519232,Cr1Hg5O5S2
mp-555777,-0.9217230682362496,Ga3N3O1Zn1
mp-556231,-0.928473375104167,Bi1Ga1In2S6
mp-556522,-0.92577305948125,Bi5Cu2K3S10
mp-557441,-0.930846096277778,Au1I4K1O12
mp-557599,-0.923086264178202,Bi1Cl5O20Rb2
mp-558763,-0.9288833914488634,Ag2Hg1O6Se2
mp-558911,-0.9232990809626436,Co3Cs2S4
mp-559521,-0.9228434978554172,Bi2Cl1In1S4
mp-559824,-0.9186377425520836,Au2O10Se3
mp-560549,-0.9193190934339583,Au1Cl1O3Se1
mp-561467,-0.9276390597704092,Ag3P2S8Y1
mp-5621,-0.93084890578125,Cu3Nb1S4
mp-567658,-0.9318153054519988,Ba2Li3N4Nb1
mp-568336,-0.9317552225,Ir3Lu2Si5
mp-568673,-0.9164611280000002,Ru2Si2Y1
mp-568895,-0.9254832549999996,Au1Ba1Sb1
mp-569059,-0.9168438360000004,Hf1I4
mp-570713,-0.918209980555556,Al1Pt1Ti1
mp-571235,-0.9276678553333332,I4Zr1
mp-571485,-0.9181770419999992,Pd2Si2Tm1
mp-571581,-0.916240034166666,Pd1Sm1Sn1
mp-5720,-0.9146896209999994,Ho1Ru2Si2
mp-600208,-0.91540776808,C16H36N4O16Zr1
mp-608517,-0.9285321391666675,Eu1Pt1Sn1
mp-611712,-0.9264047503074716,Na2Ni1O2Rb1
mp-612175,-0.9297686513636372,As4Eu3Pd4
mp-614997,-0.9222151367626088,Cl4O2S16Sn1
mp-619279,-0.9150877368452376,In2Pb1S4
mp-621938,-0.9255167127586204,Cr2Cs3I9
mp-624186,-0.9333725483695666,B3Br5C6La9
mp-629476,-0.9330929910742194,C3O3Ru1Se1
mp-640922,-0.9245360266666668,Ce1In1Pt1
mp-645543,-0.9180311871153848,Ge6Pr3Pt4
mp-648469,-0.9205623312110709,Cl10N3P2S1Sb1
mp-648805,-0.9186288067187521,C19O19Os7S1
mp-649950,-0.9293035333333336,Br2C3O3Ru1
mp-650695,-0.9317282720833312,C9O9Os2Pt1
mp-651026,-0.9296139801562504,C6O6Os2Se1
mp-651231,-0.928371819375,C11O11Ru4Te2
mp-653922,-0.9299347299533344,C8Cl2Co2O8Sn1
mp-667389,-0.9280755777820118,C17O17Os6S1
mp-667545,-0.9193926659210526,C8Ir3O8
mp-669419,-0.9163699849622852,Bi5Cs3Cu2S10
mp-669436,-0.9174907046666666,As1Pd1Zr1
mp-673645,-0.9190852968333332,Mo7S8
mp-677093,-0.9296716611309525,Cr1In2S4
mp-680502,-0.9330250215789481,Br4Ga5La10
mp-706627,-0.9231196066905883,C2H6N4O4Zn1
mp-707020,-0.9180642527517104,H10N4O4S1
mp-707041,-0.9224125901203156,H10N3O2P1S1
mp-707071,-0.9289464065555556,C4Cl2H10N6O4Zn1
mp-707792,-0.921621363771326,C8H2O8Ru3S1
mp-707928,-0.9302619476622622,C2H8N2O6S3
mp-723248,-0.9209086768261217,C20H4O20Re5
mp-744472,-0.9308379761404338,Cl3Cr1H14N4O1
mp-7462,-0.9284081340848216,Hg2O4Se1
mp-758558,-0.9298741545433332,N1O1Sb1
mp-761554,-0.9284232269444443,Co2Ni1O6
mp-762385,-0.9328745864189192,Li4Ni11O22
mp-777116,-0.9268765669791652,Na2Ni3O7
mp-8190,-0.9313371195312512,S3Si1Tl2
mp-8278,-0.9303032408571432,Ba1Mg2P2
mp-849790,-0.9313419062633328,C6F5H21N2O1Si1
mp-861950,-0.9166662825,Au1Ca2Sb1
mp-862868,-0.9308074999999996,Br2Pb1
mp-865599,-0.92555528875,Lu2Pt1Ru1
mp-865609,-0.9150104149999994,Ga1Lu1Rh2
mp-867326,-0.9234946737499996,Al2Rh1Ru1
mp-867714,-0.929592797150974,Fe1Li2P2S6
mp-867768,-0.9236884887500008,Pt2Sc1Zn1
mp-9429,-0.9226271476953124,Se3U1
mp-945077,-0.9297029275000002,Te3Y1
mp-973976,-0.9301568175,Br1Lu1
mp-974065,-0.9272540674999998,Lu1Pd2Sc1
mp-974355,-0.9324730604375006,Mn2S3
mp-974505,-0.9233227982499996,O3Re1Te1
mp-976286,-0.926971235,Er1Ho1Rh2
mp-976343,-0.9175738100000004,Er1Ho1Pd2
mp-9764,-0.9233023831330822,Ag1Nb1Rb2Se4
mp-982,-0.9213812174999996,Pd3Tm1
mp-982772,-0.9274035137500009,Au1Pm2Pt1
mp-983581,-0.9310986425000004,Er2Pd1Rh1
mp-989589,-0.9158158554279991,La1Mn1N3
mp-998307,-0.9288412112413796,Br3Cs1Pd1
mp-998344,-0.9186213772413794,Ag1Br3Cs1
mp-9988,-0.919696091953126,C1Nb2S1
mp-998949,-0.9280451408333334,Pt1Ti1
mp-999124,-0.9169457641666671,Pd1Tb1
mvc-14086,-0.92372616859846,Ca5Mn2N6
mvc-14775,-0.9211066687890632,S5V2Zn1
mvc-15308,-0.9300119779520004,Ca2Cr1N2
mp-1001594,-0.9086578345833326,C4O3
mp-1013544,-0.9137290724999996,As1Ca3Sb1
mp-1013545,-0.9029763765000002,As1Bi1Ca3
mp-1014204,-0.9012550607063636,Cl2S4Sn5
mp-1017507,-0.9047215950000008,Au1Tm1
mp-1019362,-0.898428605,Bi1Te1Th1
mp-1019545,-0.9089516486389104,Be1N4P2
mp-1028663,-0.8973765658854163,S1Se1W1
mp-1024048,-0.9015839137890628,Na4Se5Zn3
mp-1025347,-0.9035115282440478,Co1Se4Ti2
mp-1025350,-0.9085436137500004,Co1Nb2S4
mp-1028512,-0.9053204686979179,S3Te1W2
mp-1029309,-0.9086498259519992,Hf1N2Na2
mp-1030657,-0.91436400228375,N2Na1Nb1
mp-1041088,-0.9123770085416664,Bi1Cu1O4
mp-1045829,-0.9069658167500008,Al1Cu3Ni4O12
mp-1046932,-0.90148374475,Ba1Ni2O6Tl1
mp-1066136,-0.90497872,Pd1Y1
mp-1069706,-0.8989329746375005,K2Pd1Se2
mp-1078508,-0.905992145,Ho1Te3
mp-1078694,-0.9099494977777778,Ga1Rh1Th1
mp-1078777,-0.9053725173958342,Se6Tl1U2
mp-1078827,-0.9069243005555552,Rh1Sn1Y1
mp-1078908,-0.9043987418571432,Ca2Cd1P2
mp-1079073,-0.8993565640277781,C1O6Pb2
mp-1079148,-0.9002427672222224,Lu1Rh1Sn1
mp-1092291,-0.9038620974999994,Ge2Pt2Sm1
mp-1079773,-0.9128769735,Ge2Nd1Pt2
mp-1079974,-0.902226573888889,Dy1Rh1Sn1
mp-1080428,-0.901699936,Br4Nb1
mp-1080768,-0.9117701527777768,Lu1Pd1Sn1
mp-1080785,-0.9099911622222224,Al1Rh1Th1
mp-1084759,-0.901437919444445,Rh1Sn1Tb1
mp-1084796,-0.9098855996093752,Ca1Se4Zn3
mp-1093991,-0.8999227883333335,As1Ir1Zr1
mp-1093996,-0.9055456491522212,C4H1O3Zn1
mp-1095422,-0.9015004924999998,B1Pt2Yb1
mp-1095667,-0.8988419816666658,Al1Pd1Tm1
mp-1097012,-0.9092426018750004,Co1Fe1O2
mp-1097015,-0.9036352011000004,I3K1Sn1
mp-1097024,-0.9100240923214296,Co2Li1S4
mp-1101849,-0.8980153616666667,Ga1Pd1Y1
mp-1102254,-0.902130104699174,Cs2Ge1Se3
mp-1102645,-0.903657094047618,Cr1P1Zr1
mp-1102966,-0.9063191336979166,Se1Te1U1
mp-1102975,-0.9035447650000008,Eu1Ga1Pt1
mp-1103022,-0.8994035599999997,Ga1Pd1Tm1
mp-1103035,-0.9048687199999996,Er1Ga1Rh1
mp-1103272,-0.9100611874999996,Ni1Si1Zr1
mp-1103503,-0.9096464208333342,Gd1Pd1Sn1
mp-1103548,-0.8998558563636359,Ce3Pd4Si4
mp-1103608,-0.9015964133333334,Ge1Pd1Zr1
mp-1104177,-0.9087659833333334,Pr3Pt2
mp-1104686,-0.9005528683426728,Au6Cs4S5
mp-1104978,-0.9076024046606902,Cl3Co1O2Rb1
mp-1105795,-0.8968707596900003,Cd1F3N1
mp-1105890,-0.8984871499305558,Cu5Lu3Se8Tl2
mp-1105975,-0.8988163716907328,O1Rb1S5Sb3
mp-1106158,-0.9094418568749996,Dy1Ge1Pd2
mp-1106223,-0.9141505943749992,Ge2Nd1Pt1
mp-1106226,-0.91003356625,Ge2Pr1Pt1
mp-11091,-0.8987670736111113,Mg1Nd1Pt1
mp-1110870,-0.9110208976000004,Br6Cu1K2Mo1
mp-1111199,-0.8974659151000001,Al1I6K2Tl1
mp-1111585,-0.9010149161,Au1Br6K2Tl1
mp-1112105,-0.9066415172413794,Cs2I6Sb1Tl1
mp-1112110,-0.9011534767413792,Cs2Ga1I6Tl1
mp-1112208,-0.9075366101000004,As1Br6Hg1K2
mp-1112836,-0.9097807942413793,Cs2I6Li1Mo1
mp-1113095,-0.9097455885747132,Cs2Ga1I6In1
mp-1113305,-0.9056641792413788,Au1Br6Cs2Hg1
mp-1114138,-0.9034621734022988,Al1I6In1Rb2
mp-1114151,-0.9096268136034482,I6Rb3Tl1
mp-1114159,-0.8995651746034483,As1I6Rb3
mp-1114173,-0.8996698410689653,I6Na1Rb2Tl1
mp-1114184,-0.9121114813689656,As1I6K1Rb2
mp-1120792,-0.8989757934999998,Bi2I9K3
mp-11243,-0.8970932124999997,Au1Er1
mp-11249,-0.8975056050000001,Au1Lu1
mp-11520,-0.8993205583333341,Ni1Sb1Y1
mp-11582,-0.9104337267968754,Ga1Li1Se2
mp-11764,-0.9141033700000006,Ho1Pd1Sn1
mp-1178875,-0.9026322828125,O11U1
mp-1179327,-0.9078611058493742,N1O9S1U1
mp-1179626,-0.9101457021354163,O5S1
mp-649419,-0.9074017864285712,P3Pd3Sr2
mp-1180168,-0.9091340581249998,Br1Na1O2
mp-1180478,-0.906361467200999,Cl1Mg2O7
mp-622755,-0.913882986990428,In10Pb6S21
mp-1181299,-0.910155400575,Mg1O21S2U1
mp-1181559,-0.9086760140864284,H5N1O1
mp-1181953,-0.9049151551821428,Ca1Cl5O7Tl1
mp-1183413,-0.9072657317500002,Be1Hg1O3
mp-1184158,-0.8992261825000005,Dy1Rh2Tm1
mp-1185027,-0.9054818299999994,Au2La1Yb1
mp-1186920,-0.9139654277500008,Au1O3Sb1
mp-1187357,-0.9017576958333342,Lu1Rh2Tb1
mp-1187504,-0.9035920381249998,Au2Sm1Yb1
mp-1187868,-0.9007687599999992,Lu1Rh2Y1
mp-1188355,-0.9016293374603176,P1Sb3Zr5
mp-1188472,-0.9125718124999996,Ge3Ir2Tb3
mp-1189057,-0.9048279131249995,Ge1Lu1Pd2
mp-1189077,-0.9117653893750006,Ge1Ho1Pd2
mp-1189166,-0.9100763500000006,Ge1Pd2Tm1
mp-1189173,-0.9119420835,Bi4La3Pt3
mp-1189833,-0.9140731637500004,Pd2Si1Yb1
mp-1190267,-0.9076913360000006,As2Hf3
mp-1190370,-0.9121642928369902,Ag3Cs1Nd2Te5
mp-1191071,-0.909795198774166,H12N3Nb1O8
mp-1191894,-0.9021197941466662,Cd1N1O4
mp-1192582,-0.9117249120535718,Mg2Se4Si1
mp-1192663,-0.9083685695127276,Cu1N6O12Pb1Tl2
mp-1192701,-0.9002130242742495,C2Cl5H6Se1Ta1
mp-1193353,-0.9084840869046152,N2O8Te2W1
mp-1193394,-0.9105665066326522,Al1Eu2Na1P3
mp-1194821,-0.9061931525482144,C2H12N2O4S1
mp-1195734,-0.9058465215909088,Ba2Cr1Te7U1
mp-1195914,-0.9012241330625,K1O9Te2
mp-1196458,-0.9003025538888872,Eu5Pt4
mp-11971,-0.9079044955555567,Ho1Rh1Sn1
mp-11974,-0.9060002338888892,Rh1Sn1Tm1
mp-1197402,-0.8997270642857131,Fe1O5Te1
mp-1198123,-0.8985832562461666,Al1C2Cl4H7S1
mp-1198217,-0.9109964366215668,C4H24N12O15Se5Zn3
mp-1198706,-0.9118238592746506,Cs1Nd1O12Se2
mp-1198861,-0.9129314879245268,Mo6O44Sm2Te1
mp-1199463,-0.9095814741964291,C3O3Rh1
mp-1199905,-0.9093796205288892,C24F20Sn1
mp-1200385,-0.9134904998339844,Eu3Sb4Se9
mp-1201244,-0.9045182529349532,Br6Ir1O1Rb3
mp-1202518,-0.9065202873411096,N3O14Th1
mp-1203520,-0.9122368019169229,C5Cl2Fe1H12N1O5
mp-1204443,-0.903884300600842,Br1C6F6H18P1Pt1S3
mp-1204656,-0.9027759207515372,C1Cl4H5N1Si2
mp-1204762,-0.910902282087804,Cs2P2Se13Th2
mp-1206182,-0.9045280879166656,C1I1La1
mp-1206417,-0.9005690438571434,Er1P2Pd2
mp-1206581,-0.9010986799999998,Ge2Rh1Sm2
mp-1206744,-0.8976571483333325,Bi1Pd1Tm1
mp-1206849,-0.9089428307142852,Au1P1Sr1
mp-1206953,-0.9103391366666678,Bi1Er1Pd1
mp-1207099,-0.9140620438571424,Ho1P2Pd2
